17:13:22.725 [FXGL Launcher Thread     ] DEBUG FXGL                 - FXGL logger initialized
17:13:22.727 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<AudioPlayer>> initialized
17:13:22.728 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Asset cacheSize=35
17:13:22.728 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<AssetLoader>> initialized
17:13:22.729 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<EventBus>> initialized
17:13:22.731 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/cursors/fxgl_default.png
17:13:22.746 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/sounds/core/notification.wav
17:13:22.763 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/sounds/menu/select.wav
17:13:22.764 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/sounds/menu/back.wav
17:13:22.766 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/sounds/menu/press.wav
17:13:22.768 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
17:13:22.983 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/fonts/lucida_console.ttf
17:13:22.996 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/css/fxgl_dark.css
17:13:22.997 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/icons/fxgl_icon.png
17:13:23.009 [FXGL Launcher Thread     ] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/C:/Users/lukel/Documents/Programming/CellularAutomata/More1DAutomata/lib/fxgl-0.3.4-uber.jar!/assets/ui/css/fxgl_dark.css)
17:13:23.010 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<Display>> initialized
17:13:23.012 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<Executor>> initialized
17:13:23.019 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<NotificationService>> initialized
17:13:23.020 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<Net>> initialized
17:13:23.030 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<Gameplay>> initialized
17:13:23.035 [FXGL Launcher Thread     ] DEBUG FXGLPooler           - Default pool size for objects = 128
17:13:23.035 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<Pooler>> initialized
17:13:23.036 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<ExceptionHandler>> initialized
17:13:23.036 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<UIFactory>> initialized
17:13:23.036 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<DialogFactory>> initialized
17:13:23.037 [FXGL Launcher Thread     ] DEBUG FXGL                 - Service <<SceneFactory>> initialized
17:13:23.037 [FXGL Launcher Thread     ] DEBUG FXGL                 - Loading FXGL system data
17:13:23.041 [FXGL Launcher Thread     ] DEBUG IOTask               - Executing task: readDataTask(system/fxgl.bundle)
17:13:23.044 [FXGL Launcher Thread     ] DEBUG FS                   - Reading from: system\fxgl.bundle
17:13:23.052 [FXGL Launcher Thread     ] DEBUG IOTask               - Task succeeded: readDataTask(system/fxgl.bundle)
17:13:23.052 [FXGL Launcher Thread     ] DEBUG Bundle               - Logging bundle: FXGL
17:13:23.053 [FXGL Launcher Thread     ] DEBUG Bundle               - FXGL.offline.timer.version.check=2017-07-11T23:54:35.862
17:13:23.053 [FXGL Launcher Thread     ] DEBUG GameApplication      - FXGL configuration complete
17:13:23.053 [FXGL Launcher Thread     ] INFO  GameApplication      - FXGL configuration took:  0.929 sec
17:13:23.054 [FXGL Launcher Thread     ] DEBUG GameApplication      - Logging game settings
Title: Elementary Cellular Automata
Version: 1.0
Width: 1000
Height: 1015
Fullscreen: false
Intro: false
Menus: false
Profiling: false
App Mode: DEVELOPER
Menu Style: FXGL_DEFAULT
Menu Key: ESCAPE
Services: []
17:13:23.063 [FXGL Launcher Thread     ] DEBUG GameApplication      - Configuring GameApplication
17:13:23.064 [FXGL Launcher Thread     ] DEBUG AppStateMachine      - Initializing application states
17:13:23.067 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/cursors/fxgl_default.png
17:13:23.071 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/cursors/fxgl_default.png
17:13:23.104 [FXGL Launcher Thread     ] DEBUG GameWorld            - Game world initialized
17:13:23.137 [FXGL Launcher Thread     ] DEBUG PhysicsWorld         - Physics world initialized: appHeight=1015, physics.ppm=50.0
17:13:23.144 [FXGL Launcher Thread     ] DEBUG FXGLAssetLoader      - Loading from disk: /assets/ui/cursors/fxgl_default.png
17:13:23.160 [FXGL Launcher Thread     ] DEBUG GameScene            - Game scene initialized: 1000x1015
17:13:23.177 [FXGL Launcher Thread     ] DEBUG Input                - Registered new binding: Pause - Esc
17:13:23.186 [FXGL Launcher Thread     ] INFO  GameApplication      - Game configuration took:  0.122 sec
17:13:23.188 [JavaFX Application Thread] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 1000.0] x DoubleProperty [value: 1015.0] @ 1.0
17:14:14.564 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:14:17.993 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:40:13.461 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:40:17.482 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:40:17.482 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:40:17.483 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:40:17.593 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:40:17.594 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:40:17.594 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:40:17.594 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:40:30.508 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:40:48.386 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:40:51.389 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:40:51.389 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:40:51.390 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:40:52.379 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:40:52.379 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:40:52.379 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:40:52.379 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:41:04.389 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:41:10.542 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:41:13.203 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:41:13.203 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:41:13.203 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:41:14.518 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:41:14.697 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:41:14.697 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:41:14.697 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:41:22.163 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:41:37.913 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:41:38.816 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:41:38.816 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:41:38.816 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:41:41.195 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:41:41.196 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:41:41.196 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:41:41.196 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:41:55.286 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: NotificationEvent[message=Screenshot saved]
17:41:56.769 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:41:59.700 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:41:59.701 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:41:59.701 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:42:01.716 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:42:01.717 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:42:01.717 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:42:01.717 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:42:08.746 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:42:08.927 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:42:08.927 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:42:08.928 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:42:15.880 [JavaFX Application Thread] DEBUG GameWorld            - Resetting game world
17:42:15.880 [JavaFX Application Thread] DEBUG PhysicsWorld         - Resetting physics world
17:42:15.880 [JavaFX Application Thread] DEBUG GameScene            - Resetting game scene
17:42:15.880 [JavaFX Application Thread] DEBUG GameScene            - Creating render group for layer: BACKGROUND(1000)
17:50:40.693 [JavaFX Application Thread] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=CLOSE_REQUEST]
17:50:40.693 [JavaFX Application Thread] DEBUG GameApplication      - Exiting FXGL application
17:50:40.694 [JavaFX Application Thread] DEBUG FXGL                 - Saving FXGL system data
17:50:40.696 [JavaFX Application Thread] DEBUG IOTask               - Executing task: writeDataTask(system/fxgl.bundle)
17:50:40.698 [JavaFX Application Thread] DEBUG FS                   - Writing to: system\fxgl.bundle
17:50:40.701 [JavaFX Application Thread] DEBUG IOTask               - Task succeeded: writeDataTask(system/fxgl.bundle)
17:50:40.701 [JavaFX Application Thread] DEBUG GameApplication      - Closing FXGL logger and exiting JavaFX
